smiles,base_material,dielectric_constant,tg_celsius,density_g_cm3,thickness_nm,applied_voltage,temp_c,sim_capacitance_F,sim_status
c1ccccc1CC(Cl)CC(Cl)C,PVC,3.403381077254457,82.27889915891492,1.4024078417607635,4515.533598995775,66.44999771383777,25,0.0,Failed
CCC(Cl)CC(Cl)C#N,PVC,3.448621195620627,81.11251018728635,1.362128641947562,2515.891039824301,316.5944025332042,100,0.0,Failed
COCC(F)(F)CC(F)(F)CC,PVDF,11.928224166225249,-37.99459876619226,1.7757622432365932,3002.757250283923,275.4387190124526,100,358.037666668355,Success
COCCCCCC,PE,2.11651818406113,-122.9889642119429,0.918252918500684,3492.534515216734,65.6950744656372,200,0.0,Failed
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.565976364424729,103.28325524201112,1.0763691575746406,1723.1513340764618,106.95630875562436,25,138.55811785052902,Success
FC(F)(F)CCCCCC(=O)NCC,Nylon-6,3.573945253469489,44.06567368804069,1.134919775562831,880.273389115383,379.4330362226115,25,0.0,Failed
c1ccccc1CC(F)(F)CC(F)(F)Cl,PVDF,12.022589224794697,-30.388558940473487,1.7515718139806546,1936.356482911736,33.92834615876906,300,0.0,Failed
FC(F)(F)CCCCCOC,PE,2.2720972964551787,-124.79532862148086,0.9429339378068924,4306.503538658066,71.9434473544024,200,52.4329168760615,Success
CCCCCCCC,PE,2.255023821122818,-119.10441511493316,0.963280884177274,3198.3937515290154,150.51573263805113,25,68.5019617533789,Success
CCCC(F)(F)CC(F)(F)Cl,PVDF,12.086319097102733,-31.76570325501295,1.8063353134628688,3749.930145657999,135.31551262626073,25,0.0,Failed
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,3.092487242732834,104.97470181079252,1.2283225785168064,2492.717742705931,488.39159699148576,200,116.335098943072,Success
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.266851195515136,75.68413831250204,1.333688280061445,2726.6212118499448,212.44354017744084,100,0.0,Failed
ClCC(F)(F)CC(F)(F)CCC,PVDF,11.94424300880788,-32.77271612555951,1.7418132478548645,4751.048120086973,486.995754901373,100,0.0,Failed
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.238355978210006,77.95743498952632,1.3653969226027216,1608.2614331251798,113.39008517267028,100,185.051133234725,Success
c1ccccc1CC(C)CC(C)CC,PP,2.1147712441255697,-9.963599531926434,0.9175186289425508,4104.449914980771,297.7386614414431,300,51.4748592685061,Success
CCC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.2203725300630777,70.81754953592299,1.3337272429841789,518.7978703539387,207.00778657239647,300,0.0,Failed
ClCC(Cl)CC(Cl)OC,PVC,3.5586084016871937,76.04761094965886,1.4320386506727996,868.1270754406,138.78198611772706,100,0.0,Failed
CCC(C)CC(C)C,PP,2.137445443897255,-7.28675240702194,0.9464658615342526,1392.0869281950563,470.38711740209067,100,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C,PMMA,2.9282538235698765,106.86707612693364,1.1893284754344016,3878.058454271354,142.08006107096813,100,72.56317154345601,Success
CC(=O)CCCCCC,PE,2.136972585091728,-121.39528886414668,0.9270421767210982,3597.8197792790443,246.5771304643509,200,58.4517408178497,Success
CCCCCCC(=O)NC#N,Nylon-6,3.4027490524748987,48.23647372764589,1.121160624287535,3303.68838882958,55.184901097343335,25,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.9599572237338374,106.91488547890005,1.220891366691138,3061.06428723022,369.75739640109583,200,0.0,Failed
CCC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.291115707761276,76.14347596626176,1.3709279309314069,4288.388858509583,461.7826448144698,25,0.0,Failed
c1ccccc1CC(Cl)CC(Cl)CC,PVC,3.48804673832984,82.35929434181482,1.3721390359512422,4828.227064054161,23.787924745000268,25,0.0,Failed
ClCCCCCC(=O)NCl,Nylon-6,3.5085642100977936,43.88286161794071,1.1706496292552335,2520.88347832594,38.0834362098197,200,0.0,Failed
CCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.4465980092210327,102.50889693828532,1.01905599656302,580.6109662724236,328.1480557510291,25,379.910534147036,Success
COC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.387516462066744,75.94994307965447,1.399517343222513,4842.931291202743,384.508243075028,100,0.0,Failed
CCC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.449532837802506,102.39298866516276,1.0773033737662616,866.1888250525831,348.8037012611541,300,0.0,Failed
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.8381593369050355,144.42371928301273,1.1514916986036128,4077.130205362194,404.7842732630923,200,0.0,Failed
FC(F)(F)CCCCCC(=O)NC(F)(F)F,Nylon-6,3.5081752242009165,43.80897071580398,1.1118521708813267,1487.5732097553118,134.1711158101967,25,0.0,Failed
COC(F)(F)C(F)(F)CCC,PTFE,2.173350885035998,118.76440680808832,2.21188666833886,2880.2264301716154,426.3808658612225,100,0.0,Failed
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.9212504903110466,141.82869911448103,1.1880269420694858,625.3468919410132,230.88526035487243,100,0.0,Failed
COCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.516951367143521,102.81500860985118,1.092853956330896,3540.5380966139214,338.0080451625888,300,0.0,Failed
CC(=O)CC(F)(F)CC(F)(F)C(=O)O,PVDF,12.065854879138136,-36.41005051225832,1.8203513662380109,2024.037711441753,169.77497862354195,25,0.0,Failed
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.401466908547404,96.0151959122088,1.0524351840414785,2957.137825793876,402.2984523003974,200,0.0,Failed
CCCCC(C)CC(C)C(F)(F)F,PP,2.109818630863708,-14.080157653215316,0.8663496102194584,4874.434847787582,410.9269330673189,100,0.0,Failed
CCCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,12.080591899321336,-38.14470093694136,1.804071244256349,2148.7402192149702,438.3442190903337,25,0.0,Failed
CCCCCCCCC,PE,2.1571760689456383,-115.31920550911872,0.9009763361382352,3276.6753496646274,223.78791051552983,200,0.0,Failed
CC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.3953222416397324,71.38471859878571,1.3531758348729328,3195.3490319740386,146.83430685633817,25,100.205471906403,Success
CCCC(Cl)CC(Cl)Cl,PVC,3.478014485345202,82.55366708223542,1.411647804310276,1130.684865272871,359.75006846927454,100,0.0,Failed
CCCCCCCCCC,PE,2.1368935364633725,-122.62378226955607,0.9507385156315982,4326.303921015831,96.83481872456052,200,49.4349682356657,Success
FC(F)(F)CC(F)(F)CC(F)(F)C#N,PVDF,11.994188140351593,-30.97622062269932,1.757355345293829,3549.392535998736,50.59514248808192,100,0.0,Failed
CCC(F)(F)C(F)(F)CCC,PTFE,2.193033374474336,119.35160530221732,2.206402327109681,2049.9941309803626,318.9349671518476,25,101.323889433044,Success
NCC(C)CC(C)C,PP,2.1022314351243097,-5.923213363414906,0.9108675165244186,1989.7270985943856,283.4372886166139,25,0.0,Failed
CCC(C)CC(C)C(=O)O,PP,2.148463517882667,-10.754031854810536,0.8539263059827567,2415.604408460672,34.32859019800165,200,0.0,Failed
CCCC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.3540095175906104,71.95665886239452,1.3728437688641908,3519.113353816391,267.05507989085606,300,0.0,Failed
COC(F)(F)C(F)(F)C#N,PTFE,2.111133256195369,113.04475154992082,2.2014707860453813,4978.558447376522,424.3907539503314,300,42.789760329153005,Success
NCCCCCC(=O)NC(=O)O,Nylon-6,3.53427620979573,48.15161517786207,1.128787924870054,2518.927326678824,428.5058425680143,200,0.0,Failed
FC(F)(F)CC(Cl)CC(Cl)CC,PVC,3.5257552004129606,77.30147995361735,1.3883884241157554,1850.5995329932075,219.2511861862341,100,175.42660591882102,Success
CCCCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5845618565992043,98.81788148811036,1.000854735619974,3844.996267595412,47.14899804058514,25,0.0,Failed
NOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.904842523606748,142.64824023864657,1.2365693015401855,2811.7310980076645,321.8450335048959,200,0.0,Failed
CCCC(Cl)CC(Cl)C(F)(F)F,PVC,3.528972677157384,84.61193357904445,1.35227963674044,2899.576466679256,460.274002966169,200,0.0,Failed
c1ccccc1CCCCCC(=O)NC(=O)O,Nylon-6,3.5038528634531256,48.56392849544094,1.1880110326051874,766.767180663953,483.3799222484903,100,411.48636747382,Success
c1ccccc1CCCCCC(=O)NOC,Nylon-6,3.472719470661378,51.2952167847772,1.1364257860585194,3348.89678407455,406.1357217632242,200,0.0,Failed
c1ccccc1CCCCCC(=O)NC(F)(F)F,Nylon-6,3.4121531343330127,49.262918854190445,1.1690432989384996,2120.999097795964,343.92752617370326,200,149.102136077946,Success
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.5233461251689207,98.74117216671884,1.0204577774359638,4336.5411984367975,153.09298199188433,300,0.0,Failed
ClCC(F)(F)CC(F)(F)CC,PVDF,12.073515649163486,-39.61546095561923,1.8201804660927188,3337.3811063631297,92.33015700275948,300,0.0,Failed
CCCCC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.43841729901708,101.8443174677943,1.0170897283532574,2949.699739769749,29.72568130202489,300,79.42294294129631,Success
c1ccccc1C(F)(F)C(F)(F)CCC,PTFE,2.0775642601982995,112.9078320925356,2.1984501249758592,2261.449343831092,83.06569049129206,100,87.8494518800618,Success
FC(F)(F)CCCCCCC,PE,2.197889322476697,-122.07086538609867,0.898234528472388,1046.6204478368145,127.27466958967084,200,192.691156271878,Success
NCC(C)CC(C)Cl,PP,2.112361254233388,-12.743040441770404,0.86882915746895,2671.92282404944,186.20907833050447,200,0.0,Failed
NCCCCCC#N,PE,2.140137803821041,-122.94423054596189,0.91920375355515,4273.494745555497,410.5895642021636,100,50.082281107572,Success
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9018419405768787,142.9911973600665,1.2254508368682209,1291.5657789031588,265.13956985148684,100,205.712760032547,Success
CCC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.38477914538088,79.65133705279213,1.3608977540795706,3006.7709145132967,145.7947035239513,200,0.0,Failed
NCCCCCCC,PE,2.1802946641638736,-119.02570032097202,0.9159186649231044,2258.710129901603,179.2788670042603,300,91.9841416971748,Success
c1ccccc1C(F)(F)C(F)(F)OC,PTFE,2.1857105479825902,118.91796763902376,2.1927862095970245,2597.743990508795,182.53538112751176,200,80.87085739356141,Success
CC(=O)CC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.485005599303169,103.89300768256142,1.0409777245219831,4798.615307332796,21.78271361020803,300,0.0,Failed
NOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.8940404049207995,141.51024087435803,1.1940417601688538,2637.408999835581,141.13479216701077,100,103.559677043298,Success
COC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.2923675424346,75.00920423921022,1.391795611468289,1621.028056877294,452.73665957577526,25,0.0,Failed
FC(F)(F)CC(Cl)CC(Cl)C(F)(F)F,PVC,3.5684460783344663,78.70753571528982,1.3995321234934217,2051.7258998242764,176.49748585495954,300,0.0,Failed
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.484084698026097,100.1684655450792,1.0425240110230682,4450.63388026945,375.403347945116,300,0.0,Failed
CC(=O)CC(Cl)CC(Cl)C#N,PVC,3.4385445978344733,83.32211358891561,1.448512562198473,3350.111467698242,339.52953521641604,200,96.9091673240053,Success
ClC(F)(F)C(F)(F)C(=O)O,PTFE,2.108503372496588,113.05496610214205,2.182203948229858,2703.260597698692,19.04699062293712,200,75.38851641204641,Success
c1ccccc1CC(C)CC(C)Cl,PP,2.234730879348715,-9.672470209904258,0.8818552903672685,4212.858272023238,252.7536584375177,100,52.7463315585037,Success
CCCCCCC(=O)NOC,Nylon-6,3.443551789772135,42.64372772819914,1.1539032383730985,3347.4650767300705,130.3933427156578,200,0.0,Failed
CCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5956820093328568,102.71078025516915,1.0663199073852925,558.3142244113076,182.18866774968149,100,0.0,Failed
CCCCCCC(=O)NCCC,Nylon-6,3.422821884145311,50.78186584195455,1.1519703278066324,1708.4814746555685,23.03229046105988,100,0.0,Failed
COCCCCCC(=O)NCC,Nylon-6,3.5112102144563986,50.25675987203592,1.131665930549136,997.4525263155238,432.1972359649627,100,318.547940082718,Success
CC(F)(F)C(F)(F)C#N,PTFE,2.10563650643276,119.803669840993,2.2122577043006,1320.6040061938304,454.2857771759316,200,147.889950263637,Success
NOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.9031422407689904,145.2152626694689,1.2140049359197225,3614.959193903363,170.7789044727457,200,76.9643141831508,Success
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.985767958204548,107.99444313367212,1.2041025240073635,3785.201664639895,304.18539757605737,300,75.6033303241768,Success
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,3.0127197708031748,106.34395724605449,1.2174056727464848,4465.649302918938,296.4947023161971,300,65.3128436812118,Success
CCCC(C)CC(C)OC,PP,2.1435190535851096,-11.719594006006416,0.8769300751601146,2303.0072104316832,380.4710410536666,200,88.9223718828928,Success
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.3005145825723363,70.29028151440822,1.425658916864487,2901.1152311144733,475.5068363576973,100,0.0,Failed
CC(=O)C(F)(F)C(F)(F)C(F)(F)F,PTFE,2.033796520382522,113.42827691635804,2.228335929147673,4508.7156400167305,21.62248838410345,25,45.4922533840161,Success
CC(=O)C(F)(F)C(F)(F)CC,PTFE,2.0378528286081794,110.92158452216984,2.2353326776302835,4355.981928685634,349.87739686527806,300,0.0,Failed
CCCCCCCCCCC,PE,2.242795539922215,-122.68310942670936,0.9135377373635188,2711.093310100057,254.7143945333933,100,79.579845015899,Success
ClCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.568948625133489,100.75129906125952,1.0293869081121274,3065.8982841177194,232.3387665357801,100,0.0,Failed
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.919137126923773,141.95129387008075,1.19896654909777,4918.722169661042,391.2461427385469,300,0.0,Failed
CC(=O)CCCCCC(=O)NCCC,Nylon-6,3.5841253704205727,43.68228882648664,1.1808945006360485,2599.2111081769667,264.5497317206342,100,128.530426427036,Success
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.938255428121654,100.9944758840388,1.1568496038045015,4843.767539162881,412.9207109901225,100,59.039237853322405,Success
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.060383041267979,104.08341965648157,1.1558665702858504,1440.762340028441,485.9165500482349,100,194.850429291425,Success
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.3945906611513705,70.75399723135902,1.3919246555365723,2872.166874722828,331.2965588684304,300,110.956260397653,Success
c1ccccc1CC(Cl)CC(Cl)C#N,PVC,3.5715059853791447,80.42631031176069,1.4481518946070684,4817.60605965795,91.6450040676948,200,0.0,Failed
CC(=O)CC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.579850661208674,103.55902315504213,1.0562345676883895,829.9547064441987,485.69140068427697,100,0.0,Failed
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.360681303603051,79.80633904248326,1.3638687914783083,4999.521698104206,11.664610591677672,100,0.0,Failed
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC,Polycarbonate,2.8603815173759304,143.77995304224288,1.2355123913302382,559.7978319331555,217.14137508741555,300,0.0,Failed
CC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.291813063640765,79.44531245618191,1.4225533517220867,4375.859047167865,265.3490004033952,100,72.2755106875599,Success
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)C,PMMA,2.9729812988709234,102.48110270223184,1.1426797143141123,1758.905063696471,274.0709037829206,100,0.0,Failed
c1ccccc1CCCCCCl,PE,2.201190465127509,-123.08875085342652,0.9133117836930944,1476.9219068569469,238.96495907924057,200,0.0,Failed
CC(=O)CCCCCC(=O)NC(F)(F)F,Nylon-6,3.597440546557855,46.59081206734769,1.1762110772473575,2095.8409997697554,301.0804127712893,200,0.0,Failed
CC(=O)C(F)(F)C(F)(F)C(=O)O,PTFE,2.040577858230337,110.72965036825444,2.174450260575206,2296.51951526916,222.13662598846204,100,85.1800130645327,Success
CCCCC(F)(F)CC(F)(F)Cl,PVDF,12.096786107816117,-31.65021336749256,1.7493037706772137,1819.0645814870857,331.6489932969139,200,0.0,Failed
ClCC(C)CC(C)Cl,PP,2.269703683283838,-13.035772252336823,0.8655118431432556,846.2224714999281,364.426962501786,25,0.0,Failed
CCC(F)(F)CC(F)(F)C,PVDF,11.908739756110876,-37.597281217529215,1.7390697635244607,646.963805815251,273.6871871060637,200,0.0,Failed
NCC(F)(F)CC(F)(F)OC,PVDF,12.07523484364462,-33.50138675505023,1.816688917320664,4860.165543389911,23.85434790615085,300,225.30394409947695,Success
NCC(C)CC(C)C(F)(F)F,PP,2.1840728561688296,-11.44444813650881,0.8802189350592541,4971.831343583663,276.3801082800019,25,0.0,Failed
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)C,PMMA,2.975636389442182,105.60274822838193,1.1812361371670932,3859.19077189109,295.7895621211292,200,0.0,Failed
CCCCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.57420930378406,100.3092170166545,1.012871385130834,4073.791677335059,460.5118432524821,25,0.0,Failed
NC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.344189528064234,72.73490674747792,1.3313590941684108,515.8952394683299,418.79449421676975,200,580.831878353672,Success
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,2.9106110194991146,104.73656315551445,1.1993506589809066,3126.4599898753886,461.3689993702314,300,88.5745619697392,Success
ClCC(C)CC(C)C(F)(F)F,PP,2.2968431463123,-9.269147900234648,0.8697808924463742,4747.08904904436,329.48961670129114,25,0.0,Failed
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.995147068415185,140.82023524888737,1.157587545306233,1061.0955874710053,191.17134625859995,200,256.71964920264503,Success
c1ccccc1C(F)(F)C(F)(F)C,PTFE,2.011302226094231,111.78081353989886,2.2073020757535016,1951.371778983029,223.86043903303965,25,0.0,Failed
CCCCCCCC(=O)NCC,Nylon-6,3.562406092591383,50.37834914682154,1.1092244736489931,536.0287173357424,292.80296152709656,100,0.0,Failed
NCCCCCOC,PE,2.22536500415412,-118.146285044983,0.9583904423439356,1877.942197480851,234.0229001166312,300,0.0,Failed
c1ccccc1CCCCCC(=O)NC#N,Nylon-6,3.543448928329261,50.73103888434249,1.1254695549147502,2160.627676136844,92.30213401037564,200,0.0,Failed
FC(F)(F)CC(C)CC(C)Cl,PP,2.1987083260821847,-12.170985289313098,0.8798271169379239,4866.425822704485,481.5112658222564,25,0.0,Failed
CCCC(C)CC(C)CC,PP,2.10066086436776,-10.219120401246856,0.8994114775156742,2476.4368636750696,391.871155618018,300,0.0,Failed
CC(=O)CCCCCC(=O)NCl,Nylon-6,3.590388961355217,44.901752696261774,1.1876135931966576,4629.414751152444,408.6859505016357,100,0.0,Failed
CCCCCCCOC,PE,2.14349061487587,-117.18380508809904,0.9254516285249924,4641.707183776409,123.12202152224803,300,46.3484890225773,Success
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.495593555900325,103.84106113777938,1.028405547937485,3320.730318167889,17.54742008231112,300,0.0,Failed
COCC(Cl)CC(Cl)C(F)(F)F,PVC,3.4527359658450645,76.89110234371887,1.3520315342270457,4970.682046174203,435.44767140974,25,0.0,Failed
COC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.381191532236309,74.37768568460068,1.420467448387652,1812.485584095894,441.75525576568594,200,0.0,Failed
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.8934861832574423,142.6559518513622,1.1899304082700055,4512.741362195076,284.46803151416,100,0.0,Failed
CCCCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.471901862105517,100.1515470850766,1.0514473648054463,2129.363089024097,357.20679613871994,300,0.0,Failed
NC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.3652198949694974,74.28501323653434,1.4239070755570162,4818.343922172265,239.552670225856,300,67.1874650054584,Success
ClC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.319194868104131,70.11428612587262,1.410282717135838,3524.4455811497587,179.0525338531833,100,89.317939653597,Success
COCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.5428473806147585,100.9177111387468,1.0666191424898206,4016.8144605686143,87.52171014884672,200,0.0,Failed
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,3.006759843847009,104.46390581157438,1.1999901194415616,1703.990631787325,444.89199645319786,25,0.0,Failed
ClCCCCCC(=O)NOC,Nylon-6,3.478826487223983,50.53286715638672,1.1585241438478702,2153.3791151869927,450.7223563992759,100,0.0,Failed
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.9018363284437068,145.84356496734648,1.2385614184583151,3108.4282108902635,271.8597635193311,300,0.0,Failed
NCCCCCC(F)(F)F,PE,2.221741721062553,-119.99161744154696,0.9562717678221452,3772.335567392173,182.3176969466288,200,0.0,Failed
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.897295163474484,140.67811969482062,1.1569961160910542,1722.6005532935417,205.2514541254364,100,155.647542708683,Success
ClC(F)(F)C(F)(F)OC,PTFE,2.074664625810848,110.96430663908744,2.161358441545892,4010.0636324313728,282.75126424082066,25,0.0,Failed
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.0895069383954903,101.98924167690885,1.2130618634768395,2323.360713790056,137.59007513378936,300,124.311239966288,Success
CCCCCCC(=O)NCC,Nylon-6,3.403960451182124,49.24502920736285,1.1758867173767251,4647.443438037897,32.998682024542234,25,70.31130346097291,Success
CCCC(F)(F)CC(F)(F)CCC,PVDF,12.051474797631954,-38.82445272541533,1.818720250411875,2849.5547117688243,166.32521613687072,25,0.0,Failed
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3597575849573333,70.60965863122351,1.3811692234193609,811.5638974908343,370.9978799478004,100,0.0,Failed
FC(F)(F)CCCCCC(=O)NCCC,Nylon-6,3.58157935653956,49.873730670458606,1.186689968661579,1619.9651150024206,461.972583917807,200,0.0,Failed
CCCCCCCC(=O)NCCC,Nylon-6,3.4707614370774147,51.62667738240694,1.1241819441087495,2519.846953465678,213.0926743305978,300,0.0,Failed
ClCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,12.07141637081811,-37.00420021807158,1.819722471148772,611.1806899537077,158.32483106976903,100,0.0,Failed
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.300728736184408,74.74717924814064,1.3748704472949156,1028.7760819470673,484.64072002292266,200,0.0,Failed
NC(F)(F)C(F)(F)C,PTFE,2.164845247123566,111.8394509384047,2.17613400227427,703.5329145701037,219.98843978903005,200,0.0,Failed
